umap_x,umap_y,cluster,model
9.4053955,6.1271024,0,KMeans
8.944371,3.5048792,0,KMeans
9.291281,6.7706194,0,KMeans
10.214749,10.799637,2,KMeans
10.655181,11.129914,2,KMeans
10.142427,11.053634,2,KMeans
8.919532,0.16727132,3,KMeans
12.747114,10.27953,2,KMeans
10.602328,5.7350144,0,KMeans
7.9670877,9.010432,0,KMeans
7.933605,7.8853645,0,KMeans
11.791586,9.248157,2,KMeans
8.740347,2.9461658,0,KMeans
9.689445,7.381305,0,KMeans
10.052588,5.0323625,0,KMeans
9.909684,6.3648324,0,KMeans
7.535911,10.358985,2,KMeans
9.90078,7.962368,0,KMeans
8.964077,6.3046045,0,KMeans
9.517173,3.8638961,0,KMeans
10.113859,11.765505,2,KMeans
11.099501,9.221301,2,KMeans
11.724667,3.3247743,0,KMeans
12.220804,10.744076,2,KMeans
10.742951,3.7861316,0,KMeans
10.257615,6.9225254,0,KMeans
10.487451,5.8617887,0,KMeans
7.6695724,6.1028047,0,KMeans
12.109909,10.006949,2,KMeans
8.305563,10.274531,2,KMeans
11.383444,1.4411999,3,KMeans
9.2325115,3.5228581,3,KMeans
9.457868,7.0666513,0,KMeans
11.101196,-0.6098183,3,KMeans
10.8522005,1.4294332,3,KMeans
9.899951,-0.6730681,3,KMeans
12.932756,10.054817,2,KMeans
8.927282,2.96486,3,KMeans
12.263143,1.8959647,3,KMeans
9.128389,5.0935993,0,KMeans
12.762341,11.479483,2,KMeans
10.973329,8.119878,0,KMeans
12.402106,12.235889,2,KMeans
12.607904,13.3864,2,KMeans
8.619372,8.940413,0,KMeans
10.411979,2.6795323,3,KMeans
12.467108,7.309572,0,KMeans
12.343657,13.730747,2,KMeans
6.6410756,9.7319,0,KMeans
10.992828,9.660172,2,KMeans
12.409768,11.935099,2,KMeans
12.920432,0.64943516,2,KMeans
8.778474,9.438742,0,KMeans
10.448801,0.8463638,3,KMeans
9.587426,-0.5692911,3,KMeans
11.270319,11.385258,2,KMeans
10.169203,0.1396234,3,KMeans
11.818752,3.6321857,0,KMeans
10.006049,9.45051,0,KMeans
8.337548,4.2565193,0,KMeans
12.075831,3.8892298,0,KMeans
9.072948,10.160032,2,KMeans
11.208268,8.582631,0,KMeans
11.9643345,3.902492,0,KMeans
13.487774,13.269678,2,KMeans
10.994983,4.3366,0,KMeans
12.741615,12.673388,2,KMeans
12.131977,12.493062,2,KMeans
9.338667,8.159286,0,KMeans
10.425527,6.3504066,0,KMeans
10.063221,5.7826085,0,KMeans
9.887276,8.121504,0,KMeans
12.689601,11.047087,2,KMeans
11.467107,5.8352976,0,KMeans
7.8777404,5.4505014,0,KMeans
10.208611,-0.89083636,3,KMeans
8.978085,4.1009364,0,KMeans
10.591358,10.163822,2,KMeans
11.318831,4.314958,0,KMeans
5.1405377,2.525835,1,KMeans
7.862382,5.0528274,0,KMeans
11.193009,11.057934,2,KMeans
9.317028,0.23116584,3,KMeans
9.210926,3.9085233,0,KMeans
8.543761,2.0995674,3,KMeans
11.112492,2.812562,3,KMeans
8.223009,4.113072,0,KMeans
8.260632,5.2925673,0,KMeans
8.53413,2.5971413,3,KMeans
9.151084,6.0794325,0,KMeans
8.470916,-0.19688497,3,KMeans
8.719301,9.986298,2,KMeans
8.413834,9.09625,0,KMeans
9.130966,3.0065088,0,KMeans
9.112307,9.049959,0,KMeans
10.35291,0.7447945,3,KMeans
8.799261,11.900378,2,KMeans
12.198153,9.590183,2,KMeans
9.611827,9.508148,2,KMeans
11.491836,1.4011697,3,KMeans
12.998863,10.472001,2,KMeans
11.880353,6.9197974,0,KMeans
10.434157,11.252521,2,KMeans
11.950279,9.49808,2,KMeans
8.463014,10.914257,2,KMeans
9.509255,3.9282298,0,KMeans
10.804102,11.869843,2,KMeans
6.7573404,8.975227,0,KMeans
9.865123,-0.34148479,3,KMeans
9.342916,-0.55370545,3,KMeans
9.162496,1.9456153,3,KMeans
9.412529,3.7874835,0,KMeans
10.928431,2.4737675,3,KMeans
12.797421,11.762078,2,KMeans
10.9914665,10.055832,2,KMeans
13.144962,11.052328,2,KMeans
8.774455,10.434895,2,KMeans
10.848947,5.504313,0,KMeans
8.776721,1.7165074,3,KMeans
10.294966,7.5944247,0,KMeans
8.499949,8.60224,0,KMeans
8.733552,9.482052,0,KMeans
7.425422,3.1753974,0,KMeans
9.9793825,-0.5481568,3,KMeans
9.901598,4.7980695,0,KMeans
13.015285,12.600923,2,KMeans
8.512145,11.399136,2,KMeans
9.211359,8.887657,0,KMeans
12.600701,1.8607534,3,KMeans
9.264092,-0.56719035,3,KMeans
12.505489,-0.09974456,3,KMeans
11.523406,2.697046,3,KMeans
10.888227,1.7010646,3,KMeans
11.411979,11.810621,2,KMeans
9.398343,4.9030323,0,KMeans
8.988406,0.8029112,3,KMeans
11.081147,7.1727896,0,KMeans
12.699842,-0.46806806,2,KMeans
8.769614,9.507762,2,KMeans
11.04559,9.183528,0,KMeans
11.469872,-0.18424898,3,KMeans
9.391499,1.5142382,3,KMeans
10.753473,8.557204,0,KMeans
9.45102,3.1829336,0,KMeans
11.916933,9.835609,2,KMeans
12.119954,6.0673084,0,KMeans
10.6996155,11.270676,2,KMeans
12.643615,0.24523152,3,KMeans
8.879527,9.808725,2,KMeans
9.038111,1.0430596,3,KMeans
9.15242,6.2420473,0,KMeans
10.492109,6.3239527,0,KMeans
11.520615,12.285078,2,KMeans
12.953944,10.523884,2,KMeans
11.983955,0.7430413,3,KMeans
9.829379,7.413828,0,KMeans
7.990751,6.303479,0,KMeans
10.491833,4.9205904,0,KMeans
10.923288,2.2829187,3,KMeans
8.2754345,4.533568,0,KMeans
9.689601,11.659751,2,KMeans
10.623147,4.157279,0,KMeans
9.403033,7.2106338,0,KMeans
9.012932,1.9412355,3,KMeans
10.099698,11.687904,2,KMeans
10.490784,4.532259,0,KMeans
10.213705,7.6182456,0,KMeans
10.410416,6.08763,0,KMeans
12.510465,0.80638725,3,KMeans
12.571101,8.6933,2,KMeans
10.625862,0.55567044,3,KMeans
8.061411,10.695579,2,KMeans
11.6609335,2.9710047,3,KMeans
9.93786,11.697366,2,KMeans
11.668874,0.588927,3,KMeans
7.6012993,10.227197,2,KMeans
8.235225,8.445097,0,KMeans
7.87778,3.3023934,0,KMeans
10.528892,9.166825,0,KMeans
9.726395,8.822572,0,KMeans
12.957452,12.446786,2,KMeans
12.697407,0.92861193,3,KMeans
9.740419,12.276874,2,KMeans
10.384301,8.087042,0,KMeans
10.393593,11.25983,2,KMeans
9.859911,11.661786,2,KMeans
9.713562,0.17916897,3,KMeans
9.9219265,9.406605,0,KMeans
9.299231,9.78235,0,KMeans
12.391465,1.9706151,3,KMeans
10.651141,5.4360714,0,KMeans
10.279543,4.714249,0,KMeans
8.151074,8.175479,0,KMeans
10.211433,7.511805,0,KMeans
8.534603,10.680839,2,KMeans
11.100439,4.4705734,0,KMeans
9.939383,4.3821893,0,KMeans
8.141772,10.88536,2,KMeans
11.036238,3.8989983,0,KMeans
10.209295,7.9980483,0,KMeans
11.32911,9.350582,2,KMeans
10.996047,4.3803716,0,KMeans
9.751244,7.540777,0,KMeans
8.950872,6.8953605,0,KMeans
9.719601,9.223941,0,KMeans
11.194827,3.9147246,0,KMeans
11.126616,11.193902,2,KMeans
12.151583,3.675467,0,KMeans
9.140834,2.3503964,3,KMeans
10.129725,0.8603339,3,KMeans
4.656686,2.4077919,1,KMeans
9.448658,4.1522684,0,KMeans
10.047971,9.325097,0,KMeans
8.995473,5.144296,0,KMeans
10.625727,7.1886134,0,KMeans
9.998319,6.7771816,0,KMeans
12.78762,9.951688,2,KMeans
12.398847,2.8461142,3,KMeans
8.256952,11.120407,2,KMeans
9.844256,9.271841,0,KMeans
11.738648,12.67101,2,KMeans
10.399992,2.695031,3,KMeans
9.347079,3.615577,0,KMeans
7.795119,9.009546,0,KMeans
11.945178,1.835194,2,KMeans
12.568786,7.194761,0,KMeans
12.051057,7.785266,2,KMeans
8.348533,5.9062834,0,KMeans
11.885726,11.176994,2,KMeans
10.735347,11.389472,2,KMeans
7.9820514,7.215676,0,KMeans
10.524789,9.646776,2,KMeans
5.7344627,2.677564,1,KMeans
9.824705,6.458269,0,KMeans
12.008098,13.492028,2,KMeans
7.972623,10.572116,2,KMeans
10.304154,5.3556123,0,KMeans
10.901114,9.487201,2,KMeans
11.187045,6.9314737,0,KMeans
12.398832,8.396481,2,KMeans
9.378196,-0.5318289,3,KMeans
10.557052,2.5342245,3,KMeans
11.271651,8.882949,2,KMeans
11.803823,0.61194545,3,KMeans
12.8043585,12.904841,2,KMeans
10.0417385,7.862834,0,KMeans
9.729834,1.1235962,3,KMeans
7.258323,8.506207,0,KMeans
11.76792,10.766915,2,KMeans
9.735076,-0.4163082,3,KMeans
12.885723,11.6041355,2,KMeans
12.482273,12.494887,2,KMeans
9.961775,7.067081,0,KMeans
8.574859,0.22944923,3,KMeans
8.576577,2.9083648,0,KMeans
8.932849,3.0831587,0,KMeans
8.204275,7.1649737,0,KMeans
12.190987,4.135313,2,KMeans
8.970836,1.1844554,3,KMeans
11.695507,13.131064,2,KMeans
9.47072,2.854552,3,KMeans
9.575573,0.3239923,3,KMeans
10.879636,4.164076,0,KMeans
7.729131,10.983427,2,KMeans
9.497362,7.3361554,0,KMeans
9.535464,7.757661,0,KMeans
8.10943,8.737812,0,KMeans
11.485779,2.078409,3,KMeans
7.9374704,10.684356,2,KMeans
8.098656,9.314875,0,KMeans
10.286901,6.3020377,0,KMeans
10.5126705,8.369903,0,KMeans
11.112471,3.4389462,0,KMeans
8.096158,9.660055,0,KMeans
11.612581,-0.39358193,3,KMeans
11.646739,0.7469864,3,KMeans
10.746055,9.271648,0,KMeans
12.501073,-0.014985847,3,KMeans
9.08648,-0.83145857,3,KMeans
9.146181,12.014685,2,KMeans
8.809609,8.671518,0,KMeans
9.684988,6.2664433,0,KMeans
12.496661,0.057775907,3,KMeans
10.161096,2.8824186,3,KMeans
6.104607,2.7567458,1,KMeans
8.965833,1.9777038,3,KMeans
9.602033,7.4124694,0,KMeans
9.089287,7.800961,0,KMeans
10.585274,1.4915876,3,KMeans
9.172832,1.119218,3,KMeans
11.879272,9.885003,2,KMeans
12.713174,1.4716759,2,KMeans
11.511831,12.10192,2,KMeans
10.364343,6.3895555,0,KMeans
8.921846,8.41196,0,KMeans
9.256404,8.104734,0,KMeans
9.7760725,10.875549,2,KMeans
10.308,6.7531943,0,KMeans
10.112136,1.0573845,3,KMeans
9.954753,-0.10037237,3,KMeans
9.269962,4.499573,0,KMeans
12.753273,13.836979,2,KMeans
12.656295,12.290369,2,KMeans
12.49987,9.878188,2,KMeans
10.039803,4.717549,0,KMeans
11.159092,10.616629,2,KMeans
6.9359956,2.7683158,3,KMeans
10.785999,6.5585012,0,KMeans
9.113444,6.6344366,0,KMeans
10.524919,11.459066,2,KMeans
7.6231356,6.5803123,0,KMeans
11.444442,9.0243,2,KMeans
11.845301,9.731383,2,KMeans
10.107046,-0.17201284,3,KMeans
9.997351,9.504964,2,KMeans
10.2898655,4.937667,0,KMeans
8.712,2.164651,3,KMeans
12.397333,11.797999,2,KMeans
10.793846,3.2261207,0,KMeans
8.637023,6.4474735,0,KMeans
8.429524,7.7084026,0,KMeans
11.9937105,0.4147879,3,KMeans
10.451454,6.2540975,0,KMeans
11.2982,8.527311,0,KMeans
9.117411,9.673226,0,KMeans
9.853138,11.625736,2,KMeans
13.078952,10.212967,2,KMeans
10.935378,7.6899505,0,KMeans
8.31736,11.774386,2,KMeans
11.380375,9.438638,2,KMeans
8.567977,10.315387,2,KMeans
8.990866,0.94186795,3,KMeans
6.7394705,3.2056873,0,KMeans
12.468525,-0.54438657,3,KMeans
10.604705,6.910906,0,KMeans
12.352913,13.198896,2,KMeans
10.137871,9.84018,2,KMeans
12.792235,10.314395,2,KMeans
10.141539,5.4357004,0,KMeans
12.32417,12.014459,2,KMeans
6.8413367,8.722237,0,KMeans
10.913116,1.8857929,3,KMeans
6.004926,2.6550815,1,KMeans
9.460231,11.118527,2,KMeans
11.798634,9.404654,2,KMeans
9.032094,7.2765975,0,KMeans
12.022147,-0.7908962,3,KMeans
10.401692,4.0394273,0,KMeans
8.072423,9.410165,0,KMeans
12.780894,12.564809,2,KMeans
12.102727,12.372391,2,KMeans
8.70303,2.2744777,3,KMeans
11.477569,9.13065,2,KMeans
10.317554,9.340155,0,KMeans
10.407025,4.6743884,0,KMeans
9.672616,3.4889917,0,KMeans
12.366866,2.76209,3,KMeans
8.916991,6.3310633,0,KMeans
5.8128085,2.6644626,1,KMeans
8.787002,1.382937,3,KMeans
11.050804,0.5246841,3,KMeans
11.525412,1.6473452,3,KMeans
10.773057,6.3398223,0,KMeans
12.451188,1.9986484,3,KMeans
8.422039,2.233409,0,KMeans
10.924752,1.4156882,3,KMeans
10.826102,11.875209,2,KMeans
10.884419,11.65653,2,KMeans
9.812353,6.359755,0,KMeans
10.52991,11.767831,2,KMeans
10.482533,8.89825,0,KMeans
10.728736,7.1467595,0,KMeans
9.82205,3.414104,0,KMeans
10.334343,3.184727,3,KMeans
12.200222,7.83397,0,KMeans
10.567444,6.357896,0,KMeans
7.8564095,10.538951,2,KMeans
9.814034,3.7500608,0,KMeans
8.720859,0.31294215,3,KMeans
11.052209,4.180173,0,KMeans
12.883996,11.405049,2,KMeans
5.391357,2.5880575,1,KMeans
9.718685,9.869856,2,KMeans
9.138999,9.869076,2,KMeans
8.265151,10.377236,2,KMeans
10.592085,4.788949,0,KMeans
11.291643,12.033372,2,KMeans
10.003672,2.4897635,3,KMeans
9.288056,6.2973075,0,KMeans
10.196911,4.975512,0,KMeans
8.160689,7.4124236,0,KMeans
8.810953,-0.47669682,3,KMeans
9.501673,10.405806,2,KMeans
10.359637,1.108461,3,KMeans
11.604188,11.530939,2,KMeans
10.488719,4.685529,0,KMeans
10.51412,8.059563,0,KMeans
11.603967,11.022481,2,KMeans
12.101468,3.67138,0,KMeans
12.431527,-0.7806989,3,KMeans
11.596961,9.380974,2,KMeans
7.211144,9.728597,2,KMeans
7.163591,3.1465533,0,KMeans
10.2929535,4.0792155,0,KMeans
11.670035,9.0299225,2,KMeans
10.677221,4.756861,0,KMeans
11.901554,0.6228859,3,KMeans
12.165977,10.627819,2,KMeans
12.074662,0.63829416,3,KMeans
8.260389,11.144139,2,KMeans
9.690758,7.2459373,0,KMeans
9.106952,-0.7132909,3,KMeans
12.041614,8.317807,2,KMeans
8.482367,-0.7016744,3,KMeans
10.033368,7.0701156,0,KMeans
9.604603,-0.90051186,3,KMeans
10.808013,1.0879999,3,KMeans
10.033747,6.673581,0,KMeans
8.29764,9.344329,0,KMeans
11.051567,11.819089,2,KMeans
11.096597,8.60085,0,KMeans
12.749147,9.750745,2,KMeans
11.453797,12.603086,2,KMeans
11.2579775,5.8993874,0,KMeans
11.154726,3.575453,3,KMeans
12.04218,12.152395,2,KMeans
12.466466,13.202108,2,KMeans
7.71359,10.732015,2,KMeans
9.982325,5.557183,0,KMeans
8.995578,10.051601,2,KMeans
9.376676,5.50589,0,KMeans
12.428902,10.877307,2,KMeans
10.819078,3.3430328,0,KMeans
11.972829,-0.8836924,3,KMeans
11.585889,-0.19103411,3,KMeans
10.1749325,6.6955643,0,KMeans
10.834997,4.6718044,0,KMeans
8.447212,11.186213,2,KMeans
10.3775015,0.8706794,3,KMeans
10.272542,0.45480603,3,KMeans
10.053906,3.5477164,0,KMeans
9.018455,3.883169,0,KMeans
10.415902,2.9097924,3,KMeans
8.849114,11.866187,2,KMeans
9.223435,9.094166,0,KMeans
11.861853,4.143382,0,KMeans
10.877895,11.806154,2,KMeans
10.199188,4.9644866,0,KMeans
8.599665,8.176859,0,KMeans
9.574934,3.3161507,0,KMeans
10.623888,4.14731,0,KMeans
10.242135,0.2792291,3,KMeans
8.292945,5.2207675,0,KMeans
12.866448,0.28783354,3,KMeans
10.904427,8.752523,0,KMeans
12.079644,-0.24393186,3,KMeans
10.98848,5.8623576,0,KMeans
9.210019,12.059686,2,KMeans
9.2905245,0.54715157,3,KMeans
10.374222,6.3586764,0,KMeans
7.6707067,7.0728545,0,KMeans
8.744828,1.9609588,3,KMeans
11.996269,2.6310065,3,KMeans
8.785103,8.414777,0,KMeans
11.8213215,2.961575,3,KMeans
9.128477,1.7771983,3,KMeans
10.607829,8.674682,0,KMeans
13.126412,13.671882,2,KMeans
9.31692,1.7863723,3,KMeans
9.047201,0.32039076,3,KMeans
10.358807,-0.9779622,3,KMeans
8.56737,10.337725,2,KMeans
11.3084,13.002787,2,KMeans
8.6290045,0.45035124,3,KMeans
12.67907,10.786603,2,KMeans
12.838624,10.627919,2,KMeans
6.4590583,2.9680538,2,KMeans
8.9707,5.4329534,0,KMeans
6.82538,10.059473,2,KMeans
9.845875,4.928033,0,KMeans
10.523236,7.9471846,0,KMeans
8.804401,1.4214153,3,KMeans
9.9081745,1.7851441,3,KMeans
9.987931,6.7238016,0,KMeans
9.292023,7.2839665,0,KMeans
10.219178,6.809204,0,KMeans
11.376129,10.170411,2,KMeans
10.417641,3.80797,0,KMeans
11.640122,10.140771,2,KMeans
9.519827,10.20809,2,KMeans
8.761989,7.789584,0,KMeans
10.993376,2.6500769,3,KMeans
10.868091,1.1481512,3,KMeans
12.840107,-0.022468124,2,KMeans
7.5634165,5.590301,0,KMeans
9.97561,0.6131191,3,KMeans
10.6448145,7.4498496,0,KMeans
9.784418,-0.43123433,3,KMeans
11.138745,9.322429,0,KMeans
9.06099,9.735684,2,KMeans
10.609987,3.5584958,0,KMeans
12.866326,1.7646102,2,KMeans
10.335764,0.4708376,3,KMeans
11.76349,-0.76706696,3,KMeans
9.011679,5.1213655,0,KMeans
9.529894,7.8730283,0,KMeans
9.802542,5.423057,0,KMeans
10.84632,0.8523871,3,KMeans
10.329673,6.567256,0,KMeans
11.959817,9.720802,2,KMeans
9.141725,5.80397,0,KMeans
10.72283,0.92227507,3,KMeans
12.418809,13.875101,2,KMeans
11.510287,10.83565,2,KMeans
8.342209,7.467224,0,KMeans
9.815228,5.9036365,0,KMeans
7.8284016,5.4806457,0,KMeans
11.077302,9.475645,2,KMeans
9.272101,5.7120066,0,KMeans
12.211436,12.770628,2,KMeans
10.469044,2.5347774,3,KMeans
9.950075,5.513745,0,KMeans
6.8726764,2.5914667,3,KMeans
12.115964,9.883746,2,KMeans
12.133062,-0.14195052,3,KMeans
10.598192,3.1900718,0,KMeans
9.800116,5.6395164,0,KMeans
11.4148445,7.568504,0,KMeans
10.091657,7.2765436,0,KMeans
8.85247,2.5050638,3,KMeans
8.437531,4.0779896,0,KMeans
8.310331,7.971906,0,KMeans
12.035822,9.790199,2,KMeans
8.712866,2.2733192,3,KMeans
7.851445,9.993067,2,KMeans
9.043518,3.0688245,0,KMeans
7.0791454,8.344628,0,KMeans
13.0290785,10.080023,2,KMeans
11.111794,3.5848505,3,KMeans
10.680504,4.492767,0,KMeans
13.108515,11.357611,2,KMeans
8.127025,10.8129635,2,KMeans
10.581452,10.397427,2,KMeans
11.058269,0.4176257,3,KMeans
10.486636,3.186353,3,KMeans
9.823439,-0.25328657,3,KMeans
9.953771,8.721811,0,KMeans
10.316221,9.3461275,0,KMeans
11.775258,7.7021403,0,KMeans
11.493574,12.8736105,2,KMeans
7.479999,9.9950905,0,KMeans
9.452959,8.851645,0,KMeans
9.401228,7.6720457,0,KMeans
10.265036,5.7402225,0,KMeans
10.163534,11.499664,2,KMeans
12.13121,3.6420634,0,KMeans
10.137289,0.32492495,3,KMeans
8.729478,-0.21420988,3,KMeans
10.578985,5.608581,0,KMeans
11.639133,13.299008,2,KMeans
9.438945,5.7361617,0,KMeans
11.375152,2.5469167,3,KMeans
11.357534,3.5703866,3,KMeans
12.580078,9.935968,2,KMeans
13.03876,12.537653,2,KMeans
9.319445,9.273394,0,KMeans
13.031285,9.940072,2,KMeans
12.240463,9.612871,2,KMeans
12.272727,10.395157,2,KMeans
8.408358,5.0029874,0,KMeans
10.75968,8.293225,0,KMeans
9.696578,5.4500265,0,KMeans
9.602937,9.414638,0,KMeans
10.066016,3.1811128,3,KMeans
5.347204,2.5485215,1,KMeans
7.592401,10.024753,0,KMeans
11.1385765,-0.13805115,3,KMeans
10.610753,11.919562,2,KMeans
12.204839,3.9530878,0,KMeans
9.718303,5.546325,0,KMeans
8.883516,-0.9505966,3,KMeans
11.641537,1.8008565,3,KMeans
8.566887,5.533043,0,KMeans
12.512024,3.0219765,2,KMeans
7.4071817,2.856826,3,KMeans
11.241494,7.8705263,0,KMeans
13.074936,11.252305,2,KMeans
10.89185,12.222581,2,KMeans
9.274454,5.128394,0,KMeans
10.34976,12.680878,2,KMeans
11.178033,-0.57948244,3,KMeans
9.810182,10.124834,2,KMeans
10.526582,1.7713135,3,KMeans
12.938603,0.674404,2,KMeans
12.561275,10.112534,2,KMeans
8.6677685,6.865324,0,KMeans
9.2355995,7.156055,0,KMeans
13.209002,10.450599,2,KMeans
7.65517,8.549071,0,KMeans
11.299686,2.7464566,3,KMeans
10.5541315,12.313062,2,KMeans
8.5489235,5.120028,0,KMeans
12.398476,0.27666342,3,KMeans
11.480316,8.352905,0,KMeans
10.959947,1.803445,3,KMeans
9.891056,8.952801,0,KMeans
13.500468,14.182477,2,KMeans
10.229768,11.374986,2,KMeans
10.337142,11.177511,2,KMeans
12.930485,9.585711,2,KMeans
11.160792,12.366319,2,KMeans
10.006952,8.939362,0,KMeans
10.39758,7.9086,0,KMeans
10.978384,12.321075,2,KMeans
12.284439,1.8285785,3,KMeans
8.138259,5.031514,0,KMeans
10.147965,1.0419793,3,KMeans
10.748506,11.175437,2,KMeans
12.864081,12.59122,2,KMeans
13.056675,11.435133,2,KMeans
10.118939,11.561891,2,KMeans
11.155775,5.915759,0,KMeans
7.765374,10.906926,2,KMeans
10.805941,10.189189,2,KMeans
7.5763164,9.825368,0,KMeans
12.329239,0.32808056,3,KMeans
10.994782,9.100827,0,KMeans
10.239797,11.1523485,2,KMeans
8.602076,4.5709352,0,KMeans
9.953539,11.426991,2,KMeans
10.011957,8.625275,0,KMeans
12.622552,11.302692,2,KMeans
9.356283,0.19853996,3,KMeans
10.877191,12.22001,2,KMeans
10.043815,-0.8139323,3,KMeans
9.902272,-0.3003227,3,KMeans
9.244878,9.446572,0,KMeans
12.195115,12.525907,2,KMeans
11.213202,2.56704,3,KMeans
12.478606,2.3408046,2,KMeans
10.761122,2.7154317,0,KMeans
12.074665,-0.83734196,3,KMeans
9.577826,1.2176529,3,KMeans
6.9351945,9.20934,0,KMeans
9.237923,2.4339442,3,KMeans
9.064256,10.52495,2,KMeans
12.838979,11.169694,2,KMeans
11.603406,13.02129,2,KMeans
9.612433,6.1523857,0,KMeans
11.222443,2.4667685,3,KMeans
11.243629,12.511253,2,KMeans
13.371269,12.840262,2,KMeans
12.143273,7.6646223,0,KMeans
8.597856,0.17213832,3,KMeans
11.726202,9.740947,2,KMeans
9.351791,2.0908601,3,KMeans
12.515525,9.504586,2,KMeans
9.167886,3.8596964,0,KMeans
9.147632,2.5873332,3,KMeans
6.541038,9.523228,0,KMeans
9.911276,9.923199,2,KMeans
11.045072,0.19248874,3,KMeans
9.187601,9.639979,0,KMeans
11.396693,8.72397,0,KMeans
10.182534,1.2676716,3,KMeans
12.465745,12.485442,2,KMeans
10.452142,3.7819593,0,KMeans
12.7872715,0.24829341,2,KMeans
12.051241,9.911382,2,KMeans
8.526631,1.1501387,3,KMeans
13.322397,11.580437,2,KMeans
12.632639,9.964955,2,KMeans
9.015048,8.738114,0,KMeans
12.189881,9.165601,2,KMeans
7.633478,9.858711,2,KMeans
5.441911,2.4946191,1,KMeans
11.351685,5.213876,0,KMeans
8.016346,9.460612,0,KMeans
10.577911,0.33987737,3,KMeans
9.837859,3.107027,0,KMeans
12.845908,13.042241,2,KMeans
11.397413,1.444314,3,KMeans
10.720006,1.245394,3,KMeans
9.469813,7.862605,0,KMeans
10.413588,12.314874,2,KMeans
7.938036,8.0504675,0,KMeans
9.972434,5.6999974,0,KMeans
11.809721,8.696956,2,KMeans
9.2599125,-0.48775095,3,KMeans
9.338341,5.840015,0,KMeans
8.656422,9.019286,0,KMeans
8.997299,0.17097467,3,KMeans
11.817562,10.426696,2,KMeans
10.281965,4.799575,0,KMeans
8.254638,9.230644,0,KMeans
7.86619,10.281951,2,KMeans
10.4040165,2.8868499,3,KMeans
8.268261,8.095662,0,KMeans
8.364271,4.204319,0,KMeans
9.074118,1.7221501,3,KMeans
13.1549,11.186286,2,KMeans
7.661894,8.515104,0,KMeans
10.257402,3.8321064,0,KMeans
12.5982685,1.4413493,3,KMeans
11.403613,-0.08931417,3,KMeans
7.506525,2.458577,3,KMeans
10.6007595,0.9388531,3,KMeans
7.8411827,8.411045,0,KMeans
8.604696,2.271809,3,KMeans
12.033244,1.3878872,3,KMeans
10.180694,4.833846,0,KMeans
7.9007525,10.386649,2,KMeans
9.657617,6.1670513,0,KMeans
8.585345,2.0724375,3,KMeans
10.594303,9.495602,2,KMeans
9.882371,-0.20264809,3,KMeans
9.955676,11.62191,2,KMeans
12.072161,3.9797893,0,KMeans
9.773276,2.1513407,3,KMeans
10.891143,8.962048,0,KMeans
10.108245,7.0159974,0,KMeans
6.97155,9.033417,0,KMeans
9.508697,2.535249,3,KMeans
10.3912735,9.376183,0,KMeans
12.284596,10.415281,2,KMeans
11.842548,10.78927,2,KMeans
12.153941,2.1039336,3,KMeans
10.139135,7.058348,0,KMeans
10.585528,7.562525,0,KMeans
12.646303,13.864224,2,KMeans
8.330982,8.13011,0,KMeans
9.036704,-0.70393944,3,KMeans
10.078697,3.3884585,0,KMeans
9.427093,9.9997,2,KMeans
9.337743,2.037092,3,KMeans
12.311716,7.168087,0,KMeans
13.269011,13.25728,2,KMeans
11.626341,-0.5991538,3,KMeans
12.385665,13.582732,2,KMeans
9.877356,5.455766,0,KMeans
9.025347,1.6377332,3,KMeans
12.252965,9.062067,2,KMeans
10.398228,11.374779,2,KMeans
9.11302,5.113378,0,KMeans
5.258751,2.5515826,1,KMeans
9.8525915,4.1870666,0,KMeans
8.935135,-0.1707682,3,KMeans
10.802397,12.314264,2,KMeans
12.406962,6.887553,0,KMeans
11.361261,5.4520574,0,KMeans
13.274458,14.018365,2,KMeans
7.145265,9.996285,0,KMeans
10.898655,2.9933631,3,KMeans
12.66054,7.510919,0,KMeans
12.489295,9.992866,2,KMeans
8.250734,11.246373,2,KMeans
11.848215,2.496057,3,KMeans
9.727724,10.489475,2,KMeans
10.394895,11.081661,2,KMeans
6.522145,9.314122,0,KMeans
9.084766,-0.6701528,3,KMeans
11.647349,4.2157583,0,KMeans
9.236203,6.5302153,0,KMeans
10.226599,3.3642378,0,KMeans
12.32742,0.51388437,3,KMeans
9.821289,5.562395,0,KMeans
9.19228,6.97581,0,KMeans
7.7079363,9.710289,0,KMeans
9.06605,5.2245398,0,KMeans
10.924147,3.1000245,3,KMeans
8.928942,1.5960124,3,KMeans
12.768325,13.3935,2,KMeans
10.063011,4.8292327,0,KMeans
9.983961,12.211627,2,KMeans
8.361147,7.212387,0,KMeans
10.484348,2.5250392,3,KMeans
10.911527,4.5031385,0,KMeans
11.4789295,0.93756235,3,KMeans
8.678677,5.6329765,0,KMeans
11.9316635,12.707938,2,KMeans
9.334976,1.4979386,3,KMeans
12.146823,1.3828524,3,KMeans
10.123323,-0.06185631,3,KMeans
11.092737,10.566526,2,KMeans
7.9440393,6.998164,0,KMeans
11.373568,10.336261,2,KMeans
9.501652,4.6759853,0,KMeans
9.306467,0.30942076,3,KMeans
10.475646,2.9303517,3,KMeans
13.504659,13.929395,2,KMeans
12.513485,0.2274761,3,KMeans
11.838899,7.396435,0,KMeans
11.938799,6.5485845,0,KMeans
8.273999,9.801434,0,KMeans
